State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Tripura,South District,Barpathari,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"3,900","4,100","4,000",40.00
Tripura,South District,Barpathari,Ginger(Green),Green Ginger,FAQ,19/05/2025,"7,900","8,100","8,000",80.00
Tripura,South District,Barpathari,Green Chilli,Green Chilly,FAQ,19/05/2025,"3,900","4,100","4,000",40.00
Tripura,South District,Barpathari,Onion,Red,FAQ,19/05/2025,"2,400","2,600","2,500",25.00
Uttar Pradesh,Agra,Fatehabad,Pumpkin,Pumpkin,FAQ,19/05/2025,400,600,600,6.00
Uttar Pradesh,Aligarh,Charra,Cabbage,Cabbage,FAQ,19/05/2025,"1,400","1,500","1,450",14.50
Uttar Pradesh,Amethi,Sultanpur,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"1,930","1,980","1,950",19.50
Uttar Pradesh,Amethi,Sultanpur,Green Chilli,Green Chilly,FAQ,19/05/2025,"2,450","2,500","2,480",24.80
Uttar Pradesh,Amethi,Sultanpur,Potato,Desi,FAQ,19/05/2025,"1,140","1,170","1,155",11.55
Uttar Pradesh,Amroha,Amroha,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,19/05/2025,"11,200","11,300","11,260",112.60
Uttar Pradesh,Amroha,Dhanaura,Banana,Medium,Medium,19/05/2025,"1,000","1,400","1,200",12.00
Uttar Pradesh,Amroha,Dhanaura,Garlic,Average,FAQ,19/05/2025,"4,500","5,000","4,800",48.00
Uttar Pradesh,Amroha,Dhanaura,Onion,Medium,Non-FAQ,19/05/2025,"1,000","1,400","1,200",12.00
Uttar Pradesh,Amroha,Dhanaura,Tomato,Deshi,Non-FAQ,19/05/2025,600,800,700,7.00
Uttar Pradesh,Amroha,Babrala,Wheat,Dara,Non-FAQ,19/05/2025,"2,445","2,470","2,450",24.50
Uttar Pradesh,Badaun,Babrala,Wood,Eucalyptus,FAQ,19/05/2025,480,500,490,4.90
Uttar Pradesh,Badaun,Badayoun,Apple,Delicious,Medium,19/05/2025,"10,000","10,300","10,050",100.50
Uttar Pradesh,Badaun,Badayoun,Banana - Green,Banana - Green,FAQ,19/05/2025,"1,760","1,880","1,810",18.10
Uttar Pradesh,Badaun,Badayoun,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,240","1,350","1,290",12.90
Uttar Pradesh,Badaun,Badayoun,Paddy(Dhan)(Common),Sarvati,Non-FAQ,19/05/2025,"2,000","2,070","2,040",20.40
Uttar Pradesh,Badaun,Badayoun,Pumpkin,Pumpkin,FAQ,19/05/2025,980,"1,100","1,025",10.25
Uttar Pradesh,Badaun,Ujhani,Apple,Apple,Medium,19/05/2025,"10,000","10,050","10,020",100.20
Uttar Pradesh,Badaun,Ujhani,Potato,Local,Non-FAQ,19/05/2025,"1,000","1,050","1,020",10.20
Uttar Pradesh,Bahraich,Naanpara,Ginger(Green),Green Ginger,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Uttar Pradesh,Bahraich,Naanpara,Masur Dal,Masoor Gola,FAQ,19/05/2025,"6,000","7,000","6,500",65.00
Uttar Pradesh,Bahraich,Naanpara,Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,"2,400","2,600","2,500",25.00
Uttar Pradesh,Balrampur,Balrampur,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"1,300","1,500","1,400",14.00
Uttar Pradesh,Balrampur,Balrampur,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,700,900,800,8.00
Uttar Pradesh,Balrampur,Balrampur,Lemon,Lemon,FAQ,19/05/2025,"7,500","7,700","7,600",76.00
Uttar Pradesh,Balrampur,Balrampur,Pumpkin,Pumpkin,FAQ,19/05/2025,700,940,825,8.25
Uttar Pradesh,Balrampur,Panchpedwa,Onion,Red,FAQ,19/05/2025,"1,600","2,000","1,800",18.00
Uttar Pradesh,Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,19/05/2025,900,950,925,9.25
Uttar Pradesh,Bareilly,Anwala,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,500,700,600,6.00
Uttar Pradesh,Bijnor,Bijnaur,Tomato,Hybrid,FAQ,19/05/2025,800,900,830,8.30
Uttar Pradesh,Bijnor,Kiratpur,Apple,Apple,Medium,19/05/2025,"6,600","6,700","6,650",66.50
Uttar Pradesh,Bijnor,Kiratpur,Potato,Potato,Non-FAQ,19/05/2025,800,900,850,8.50
Uttar Pradesh,Bulandshahar,Gulavati,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
Uttar Pradesh,Bulandshahar,Gulavati,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,300","1,500","1,400",14.00
Uttar Pradesh,Bulandshahar,Gulavati,Onion,Red,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
Uttar Pradesh,Etah,Awagarh,Onion,Red,Non-FAQ,19/05/2025,"1,200","1,500","1,300",13.00
Uttar Pradesh,Etah,Awagarh,Tomato,Hybrid,Non-FAQ,19/05/2025,600,700,650,6.50
Uttar Pradesh,Etah,Awagarh,Wheat,Dara,FAQ,19/05/2025,"2,430","2,450","2,440",24.40
Uttar Pradesh,Fatehpur,Kishunpur,Wheat,Dara,FAQ,19/05/2025,"2,400","2,500","2,450",24.50
Uttar Pradesh,Firozabad,Sirsaganj,Potato,Potato,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Uttar Pradesh,Hamirpur,Kurara,Paddy(Dhan)(Common),1001,FAQ,19/05/2025,"2,400","2,500","2,450",24.50
Uttar Pradesh,Hathras,Shadabad,Potato,Desi,FAQ,19/05/2025,800,900,850,8.50
Uttar Pradesh,Jalaun (Orai),Kadaura,Firewood,Firewood,FAQ,19/05/2025,430,430,430,4.30
Uttar Pradesh,Jalaun (Orai),Kadaura,Peas(Dry),Other,FAQ,19/05/2025,"3,300","3,400","3,400",34.00
Uttar Pradesh,Jalaun (Orai),Manjhanpur,Tomato,Deshi,FAQ,19/05/2025,700,850,760,7.60
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Tomato,Local,FAQ,19/05/2025,"1,500","1,580","1,540",15.40
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Wheat,Dara,FAQ,19/05/2025,"2,400","2,500","2,450",24.50
Uttar Pradesh,Lalitpur,Mehrauni,Peas(Dry),Other,FAQ,19/05/2025,"3,000","3,300","3,200",32.00
Uttar Pradesh,Maharajganj,Anandnagar,Onion,Red,FAQ,19/05/2025,"1,200","1,400","1,300",13.00
Uttar Pradesh,Maharajganj,Anandnagar,Papaya,Papaya,Medium,19/05/2025,"2,200","2,400","2,300",23.00
Uttar Pradesh,Maharajganj,Anandnagar,Potato,Red,FAQ,19/05/2025,"1,000","1,400","1,200",12.00
Uttar Pradesh,Maharajganj,Anandnagar,Rice,III,FAQ,19/05/2025,"2,600","3,200","2,800",28.00
Uttar Pradesh,Mahoba,Charkhari,Lentil (Masur)(Whole),Kala Masoor New,FAQ,19/05/2025,"6,000","6,100","6,000",60.00
Uttar Pradesh,Mainpuri,Ghiraur,Banana,Banana - Ripe,Medium,19/05/2025,"2,435","2,635","2,535",25.35
Uttar Pradesh,Mainpuri,Ghiraur,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,875,"1,075",975,9.75
Uttar Pradesh,Mainpuri,Ghiraur,Brinjal,Round/Long,FAQ,19/05/2025,"1,270","1,470","1,370",13.70
Uttar Pradesh,Mainpuri,Ghiraur,Potato,Local,FAQ,19/05/2025,"1,085","1,285","1,185",11.85
Uttar Pradesh,Mainpuri,Ghiraur,Wheat,Dara,FAQ,19/05/2025,"2,400","2,580","2,480",24.80
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Green Chilli,Green Chilly,FAQ,19/05/2025,"3,900","4,000","3,965",39.65
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,800,"1,000",900,9.00
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Cauliflower,Cauliflower,FAQ,19/05/2025,800,"1,000",900,9.00
Uttar Pradesh,Pillibhit,Pilibhit,Cabbage,Cabbage,FAQ,19/05/2025,"1,138","1,218","1,178",11.78
Uttar Pradesh,Prayagraj,Jasra,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,760,885,820,8.20
Uttar Pradesh,Rampur,Tanda(Rampur),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,000","1,040","1,020",10.20
Uttar Pradesh,Rampur,Vilaspur,Banana,Banana - Ripe,Medium,19/05/2025,"1,900","2,300","2,100",21.00
Uttar Pradesh,Rampur,Vilaspur,Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,"1,500","2,100","1,800",18.00
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Potato,Desi,FAQ,19/05/2025,800,"1,000",900,9.00
Uttar Pradesh,Shamli,Kairana,Lemon,Lemon,FAQ,19/05/2025,"5,700","5,800","5,750",57.50
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Firewood,Other,FAQ,19/05/2025,300,340,320,3.20
Uttar Pradesh,Sitapur,Sitapur,Papaya,Papaya,Medium,19/05/2025,"2,600","2,900","2,735",27.35
Uttar Pradesh,Sitapur,Sitapur,Pomegranate,Pomogranate,Medium,19/05/2025,"7,700","8,500","8,200",82.00
Uttar Pradesh,Sitapur,Sitapur,Potato,Desi,FAQ,19/05/2025,"1,000","1,300","1,200",12.00
Uttrakhand,Dehradoon,Rishikesh,Bitter gourd,Other,FAQ,19/05/2025,"1,500","1,750","1,600",16.00
Uttrakhand,Dehradoon,Rishikesh,Cabbage,Other,FAQ,19/05/2025,500,600,550,5.50
